route,sharpe,sortino,std,neg std,min net,acc,mean net
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_11_11_3/20_1m_50_7d_/efficientsemivariance/minsemivariance/1_1m_20,0.05719342744681648,0.11525014534256489,0.04521999007633876,0.02244063305854816,-0.0772660897292548,1.05880922874781,0.002586286221576842
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_14_7_3/20_1m_50_7d_/efficientsemivariance/minsemivariance/1_1m_10,-0.10240791229178801,-0.1473578578742765,0.04368376386353789,0.030358496810730946,-0.1228070148754181,0.8281198491535045,-0.004473563058312367
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_14_7_3/20_1m_50_7d_/efficientsemivariance/minsemivariance/1_1m_20,-0.30767342287894517,-0.32808857718329365,0.03337415444314167,0.03129746369522438,-0.1228070148754181,0.683061670443033,-0.010268340333211955
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_14_11_3/20_1m_50_7d_/efficientsemivariance/minsemivariance/1_1m_20,0.13218817290554072,0.21188411884071784,0.045105246527014205,0.028139816044175373,-0.092603933353825,1.1910745077920777,0.005962380126859994
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_14_11_3/20_1m_50_7d_/efficientsemivariance/minsemivariance/1_1m_10,0.09099256007441586,0.09937877841894815,0.055041255324530344,0.050396521383821606,-0.1807293081126166,1.1304805035033476,0.00500834473168859
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_7_7_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_20,-0.03212228767393138,-0.05488181584064202,0.049910729128873246,0.029212714166539464,-0.1394666045676013,0.9045262132944312,-0.0016032467990933332
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_7_7_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_10,-0.09464668977299344,-0.17060086538747993,0.04896803079842565,0.02716669701086469,-0.112468159850487,0.8120321293485512,-0.0046346620197729805
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_11_7_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_20,0.06514792175008627,0.09536431711661357,0.048155970083576694,0.032897644167766,-0.1394666045676013,1.075711536480349,0.0031372613708043496
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_11_7_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_10,-0.01183047542536156,-0.02281940920066815,0.05000607478964437,0.025925107600960944,-0.112468159850487,0.9383916501547196,-0.0005915956389176799
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_11_11_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_10,0.1105925235344957,0.20334463239049513,0.04830557929031735,0.026271831479932287,-0.0974288823481156,1.1642739616389035,0.005342235914511869
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_11_11_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_20,0.11151902540394142,0.2836312145170402,0.046809591885449926,0.01840474461004009,-0.0689548165295691,1.1636989183185529,0.00522016006662162
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_14_7_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_20,0.14871617186361435,0.2108942842252668,0.047001837822153864,0.03314425242553688,-0.1394666045676013,1.237390918973412,0.0069899333914651635
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_14_7_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_10,0.010222937134478903,0.0137955465399536,0.05696592204567077,0.042213553351723665,-0.1931625872978702,0.9640098013140797,0.0005823590398805181
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_14_11_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_10,0.02578033566972748,0.04459620935079399,0.04280605383871088,0.024745476190091154,-0.0974288823481156,1.0079252495577649,0.0011035544366583931
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_14_11_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_20,0.001830578011061054,0.0037592589280030005,0.035547987051834866,0.01731015731580382,-0.0689548165295691,0.9807867778990522,6.507336343457197e-05
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_7_7_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_20,0.03779558305489933,0.0813304749367871,0.08410287614674972,0.03908396259865691,-0.1739685134710673,1.0048905013225156,0.0031787172405603904
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_7_7_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_10,0.03414345575021071,0.060861574102781,0.09654916037761772,0.05416425772205845,-0.2334530600459881,0.9682402275823516,0.003296521985073188
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_11_7_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_20,0.11973428087395935,0.21439496649425602,0.08103420752488169,0.04525559868702814,-0.1954656995994486,1.2796712206780432,0.009702572564182894
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_11_7_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_10,0.07051654480199013,0.13382690301904446,0.0850258373031902,0.04480211474866084,-0.1953639910372722,1.1075829779995994,0.005995728265517136
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_11_11_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_20,-0.03728149325141797,-0.05437138454454962,0.050206225189476185,0.034425517416187615,-0.1397639643008363,0.8939256140054428,-0.0018717630455806272
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_11_11_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_10,-0.06773368127763787,-0.07370937541733055,0.05108594801438188,0.046944358176701464,-0.2021429835336395,0.8409245849392637,-0.0034602393205721196
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_14_7_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_20,0.1499994912258472,0.36271461824139833,0.07841682482026667,0.03242903162716776,-0.1394666045676013,1.3899717671188263,0.011762483826586387
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_14_7_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_10,0.11936618848282829,0.2192253458846871,0.08521795965001008,0.04640039678192924,-0.1953639910372722,1.2854339562896395,0.01017214303370516
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_14_11_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_20,0.04025018666714797,0.05935693876814176,0.05193963056164388,0.035220479170851915,-0.1397639643008363,1.028310431612237,0.0020905798255288696
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_14_11_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_10,-0.09711171468214246,-0.10502692047963957,0.04979097742522258,0.04603855060570471,-0.2021429835336395,0.801937623699197,-0.004835287193463211
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_7_7_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_10,0.15912398967400296,0.46608773242190416,0.20008039027981878,0.06830814832096219,-0.2627284265663222,1.889848156932401,0.031837589956856364
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.3_RSISmonthSlope_7_7_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_20,0.09510454480911502,0.24353914713057478,0.2067271626643817,0.08072908580210605,-0.3433713407642971,1.2047107084087387,0.0196606927048759
